path;data;extension;date;length;length_after_html_drop;@userName;hashtag;URLs;emoticon;emoji;length_after_cleaning_text;language;interjection;target
sms-spam-collection/_ham_/2746.tsms; ü  4 today' meeting?;tsms;null;29;29; ; ; ; ; ;29;en; ;ham
sms-spam-collection/_ham_/2073.tsms;  wondarfull song;tsms;null;24;24; ; ; ; ; ;24;en; ;ham
sms-spam-collection/_ham_/884.tsms;dude    '  ;tsms;null;28;28; ; ; ; ; ;28;en;dude -- ;ham
sms-spam-collection/_ham_/1885.tsms;i love your ass! do you enjoy doggy style? ;tsms;null;46;46; ; ; ;:) ; ;43;ht; ;ham
sms-spam-collection/_ham_/805.tsms;     4.;tsms;null;26;26; ; ; ; ; ;26;en;there -- okay -- ;ham
sms-spam-collection/_ham_/1910.tsms;then u going ikea str aft dat?;tsms;null;31;31; ; ; ; ; ;31;da; ;ham
sms-spam-collection/_ham_/1641.tsms; , we'reply  set , text  man;tsms;null;42;42; ; ; ; ; ;42;en;right -- man -- here -- all right -- ;ham
sms-spam-collection/_ham_/3276.tsms;hurry home  big butt. hang     caller    . food    ' starving.      cooked.;tsms;null;121;121; ; ; ; ; ;121;en;what -- not -- ;ham
sms-spam-collection/_ham_/551.tsms;imagine  finally   sink   bath    put    paces,     eat       left ...   imagine  feel   cage   cock surrounded   bath water, reminding    owns  ... enjoy,  cuck;tsms;null;282;282; ; ; ; ; ;282;en;cock -- ;ham
sms-spam-collection/_ham_/5486.tsms;, ,    picking     points |  2 yeovil |      motor project 4 3 hours |      home. || 12 2 5.30 max. ||  easy;tsms;null;170;170; ; ; ; ; ;170;en; ;ham
sms-spam-collection/_ham_/1512.tsms;oops .   check     mind picking   tomo  half   station.    ?;tsms;null;111;111; ; ; ; ; ;111;en;sorry -- oops -- okay -- not -- ;ham
sms-spam-collection/_ham_/5021.tsms;  cool,      .    time ?;tsms;null;67;67; ; ; ; ; ;67;en;time -- any time -- ;ham
sms-spam-collection/_ham_/3817.tsms;how long does it take to get it.;tsms;null;33;33; ; ; ; ; ;33;af; ;ham
sms-spam-collection/_ham_/2882.tsms;printer  cool.   groovy. wine  groovying;tsms;null;50;50; ; ; ; ; ;50;en; ;ham
sms-spam-collection/_ham_/3800.tsms;  mind,   cash,     <#> ish? ;tsms;null;62;56; ; ; ; ; ;56;en; ;ham
sms-spam-collection/_ham_/5500.tsms;   wake     > ;tsms;null;35;33; ; ; ;:( ; ;31;en;why -- ;ham
sms-spam-collection/_ham_/886.tsms;gibbs unsold.mike hussey;tsms;null;25;25; ; ; ; ; ;25;da; ;ham
sms-spam-collection/_ham_/4113.tsms; ,   yeah;tsms;null;26;26; ; ; ; ; ;26;en;yeah -- see -- ;ham
sms-spam-collection/_ham_/4558.tsms;   hospital . .   return home  evening;tsms;null;53;53; ; ; ; ; ;53;en; ;ham
sms-spam-collection/_ham_/1416.tsms;jay  snickering  tells     totally fucking   chords   speak;tsms;null;83;83; ; ; ; ; ;83;en; ;ham
sms-spam-collection/_ham_/3340.tsms;babe !!!!  love  !!!! *covers  face  kisses*;tsms;null;55;55; ; ; ; ; ;55;en; ;ham
sms-spam-collection/_ham_/4958.tsms;' vivek:)i  call   number.;tsms;null;40;40; ; ; ; ; ;40;en; ;ham
sms-spam-collection/_ham_/2458.tsms;k.k..   sister kids?;tsms;null;30;30; ; ; ; ; ;30;en;how -- ;ham
sms-spam-collection/_ham_/799.tsms;ok  msg u b4  leave my house.;tsms;null;32;32; ; ; ; ; ;32;no; ;ham
sms-spam-collection/_ham_/496.tsms;got meh... when?;tsms;null;17;17; ; ; ; ; ;17;de; ;ham
sms-spam-collection/_ham_/4492.tsms; friend, ' studying  warwick,  planned   shopping   concert   work,     canceled, havn'    ages, yeah     !;tsms;null;172;172; ; ; ; ; ;172;en;yeah -- ;ham
sms-spam-collection/_ham_/3106.tsms; remind     hours.;tsms;null;27;27; ; ; ; ; ;27;en; ;ham
sms-spam-collection/_ham_/3912.tsms;  noe... '   car now...    lar... ' wearing shorts...;tsms;null;78;78; ; ; ; ; ;78;en;see -- later -- how -- ;ham
sms-spam-collection/_ham_/4466.tsms;"""cheers  callin babe.sozi culdnt talkbut  wannatell  details  wenwecan chat properly """;tsms;null;98;98; ; ; ; ; ;98;en;later -- cheers -- ;ham
sms-spam-collection/_ham_/5145.tsms; darlin instant message  helens phone instant message      princes 2 night    text back love kate;tsms;null;89;89; ; ; ; ; ;89;en;night -- hi -- come -- ;ham
sms-spam-collection/_ham_/3472.tsms;heart  empty  love.. mind  empty  wisdom.. eyes  empty  dreams & life  empty  frnds..  alwys   touch. good night & sweet dreams ;tsms;null;177;170; ; ; ; ; ;170;en;so -- night -- good -- ;ham
sms-spam-collection/_ham_/1764.tsms;joy' father  john.  john     joy' father. mandan;tsms;null;68;68; ; ; ; ; ;68;en; ;ham
sms-spam-collection/_ham_/5187.tsms;  cooked   nice salmon  la ;tsms;null;44;44; ; ; ; ; ;44;en;rather -- nice -- la -- ;ham
sms-spam-collection/_ham_/154.tsms;   request 'melle melle (oru minnaminunginte nurungu vettam)'   set   callertune   callers. press *9  copy  friends callertune;tsms;null;161;161; ; ; ; ; ;161;en; ;ham
sms-spam-collection/_ham_/1584.tsms;  cool,      sneakers   <#> ,       day ;tsms;null;93;87; ; ; ; ; ;87;en;out -- ;ham
sms-spam-collection/_ham_/198.tsms;  hamster dead? hey  tomorrow  meet   1pm orchard mrt?;tsms;null;64;64; ; ; ; ; ;64;en;so -- hey -- ;ham
sms-spam-collection/_ham_/4526.tsms;    shopping  darren     called  2   present  wan lor.   started guessing       finally guessed darren lor.;tsms;null;159;159; ; ; ; ; ;159;en;what -- out -- now -- ;ham
sms-spam-collection/_ham_/1925.tsms;ok;tsms;null;3;3; ; ; ; ; ;3;eu; ;ham
sms-spam-collection/_ham_/1703.tsms;  lost 10 kilos   today!;tsms;null;34;34; ; ; ; ; ;34;en; ;ham
sms-spam-collection/_ham_/5084.tsms;amazing   rearrange  letters     meaning... dormitory dirty room astronomer moon starer  eyes   election results lies lets recount mother-in-law woman hitler eleven   =twelve    amazing... !;tsms;null;257;257; ; ; ; :  =  =  =  =  = :-) ; ;241;en;see -- same -- law -- ;ham
sms-spam-collection/_ham_/5291.tsms;hey! congratulations 2u2. id love 2     2  home!;tsms;null;51;51; ; ; ; ; ;51;en;hey! -- congratulations -- ;ham
sms-spam-collection/_ham_/4816.tsms;ü  home work   meh...;tsms;null;28;28; ; ; ; ; ;28;en; ;ham
sms-spam-collection/_ham_/4972.tsms;hey  online!  msn...    ;tsms;null;45;45; ; ; ; ; ;45;en;there -- hey -- come -- ;ham
sms-spam-collection/_ham_/3374.tsms;   found      smoke, great job!;tsms;null;66;66; ; ; ; ; ;66;en;like -- great job! -- great -- ;ham
sms-spam-collection/_ham_/5454.tsms;what????  whats talks email address?;tsms;null;41;41; ; ; ; ; ;41;en;hello -- ;ham
sms-spam-collection/_ham_/4960.tsms;     left  early  check,  ' working  9-6.;tsms;null;66;66; ; ; ; ; ;66;en;what -- ;ham
sms-spam-collection/_ham_/4638.tsms; hold .     time    type  words;tsms;null;56;56; ; ; ; ; ;56;en;time -- this -- oh -- ;ham
sms-spam-collection/_ham_/2942.tsms; supervisor find 4   lor  thk  students.  havent   .   aft   .;tsms;null;96;96; ; ; ; ; ;96;en; ;ham
sms-spam-collection/_ham_/3502.tsms;  <#> year    man  money. '     <#> .  waiting   check. ;tsms;null;115;101; ; ; ; ; ;101;en;man -- ;ham
sms-spam-collection/_ham_/1571.tsms;no:-)i  rumour     buy apartment  chennai;tsms;null;64;64; ; ; ;:-) ; ;60;en; ;ham
sms-spam-collection/_ham_/3603.tsms;cps  causing  outages  conserve energy.;tsms;null;47;47; ; ; ; ; ;47;en; ;ham
sms-spam-collection/_ham_/5538.tsms;aiyah    long   improve   wat...;tsms;null;55;55; ; ; ; ; ;55;en;what -- okay -- ;ham
sms-spam-collection/_ham_/2477.tsms; dnt wnt  tlk wid ;tsms;null;23;23; ; ; ; ; ;23;pl; ;ham
sms-spam-collection/_ham_/118.tsms;goodo!    speak friday - egg-potato ratio  tortilla needed!;tsms;null;72;72; ; ; ; ; ;72;en;yes -- goodo! -- ;ham
sms-spam-collection/_ham_/3249.tsms; track   lighters   find;tsms;null;42;42; ; ; ; ; ;42;en; ;ham
sms-spam-collection/_ham_/4503.tsms;    2  bitch?;tsms;null;26;26; ; ; ; ; ;26;en;what -- ;ham
sms-spam-collection/_ham_/1313.tsms; love  2 babe!       .     idiot? text back girlie;tsms;null;85;85; ; ; ; ; ;85;en;sure -- right -- all right -- ;ham
sms-spam-collection/_ham_/1454.tsms;stupid.its not possible;tsms;null;24;24; ; ; ; ; ;24;ca; ;ham
sms-spam-collection/_ham_/1405.tsms;  ready  leave  house.;tsms;null;43;43; ; ; ; ; ;43;en; ;ham
sms-spam-collection/_ham_/4920.tsms;reply  cal     facebook huh?;tsms;null;46;46; ; ; ;"l; "; ;44;en;see -- huh -- ;ham
sms-spam-collection/_ham_/2351.tsms;     place   man;tsms;null;37;37; ; ; ; ; ;37;en;man -- ;ham
sms-spam-collection/_ham_/1568.tsms;, instant message pretty pissed .;tsms;null;32;32; ; ; ; ; ;32;en;whatever -- ;ham
sms-spam-collection/_ham_/699.tsms;mum  ü  buy food home...;tsms;null;30;30; ; ; ; ; ;30;en;mum -- ;ham
sms-spam-collection/_ham_/3032.tsms;       back  holiday  day.   coming. don't4get2text   number.;tsms;null;94;94; ; ; ; ; ;94;en; ;ham
sms-spam-collection/_ham_/1168.tsms;laughing  loud  '   hot air balloon!;tsms;null;40;40; ; ; ; ; ;40;en;out -- now -- ;ham
sms-spam-collection/_ham_/5392.tsms;nt joking seriously  told;tsms;null;27;27; ; ; ; ; ;27;no; ;ham
sms-spam-collection/_ham_/3110.tsms;laughing  loud      month.  cashed     left <#>   case.   collecting    week   announced    web log. ;tsms;null;155;150; ; ; ; ; ;150;en;out -- ;ham
sms-spam-collection/_ham_/5369.tsms;   figure   ' suppose    couple  people  week.   '      set dates;tsms;null;136;136; ; ; ; ; ;136;en;when -- this -- see -- out -- ;ham
sms-spam-collection/_ham_/1604.tsms;  heard   job? '    wildlife talk  tonight   want2come.  that2worzels   wizzle    is?!;tsms;null;143;143; ; ; ; ; ;143;en;whatever -- ;ham
sms-spam-collection/_ham_/3945.tsms; 545 lor... yeah,   4 dinner together...;tsms;null;49;49; ; ; ; ; ;49;en;yeah -- ;ham
sms-spam-collection/_ham_/2759.tsms; time. i‘m   problem 3  ;tsms;null;38;38; ; ; ; ; ;38;en;what -- time -- so -- out -- ;ham
sms-spam-collection/_ham_/3194.tsms;  lick   drop    ready    mouth  ?;tsms;null;70;70; ; ; ;:) ; ;68;en;well -- ;ham
sms-spam-collection/_ham_/4247.tsms; welp  sort   semiobscure internet thing;tsms;null;50;50; ; ; ; ; ;50;en;welp -- well -- ;ham
sms-spam-collection/_ham_/1134.tsms;  entered  cabin  pa , '' happy birthday boss !!''.  felt special.  askd  4 lunch.  lunch  invited    apartment.   .;tsms;null;157;157; ; ; ; ; ;157;en;there -- happy birthday -- ;ham
sms-spam-collection/_ham_/5125.tsms;hi chikku, send some nice msgs;tsms;null;31;31; ; ; ; ; ;31;da; ;ham
sms-spam-collection/_ham_/992.tsms; instant message    relaxing time !       7am  day!   party good   night?   home tomorrow  5ish.;tsms;null;143;143; ; ; ; ; ;143;en;time -- night -- hi -- good -- ;ham
sms-spam-collection/_ham_/5512.tsms;   project centre;tsms;null;25;25; ; ; ; ; ;25;en; ;ham
sms-spam-collection/_ham_/743.tsms;  .       room  . ….   put  clocks back   8  shouted        realised   7. wahay.  hour  bed.;tsms;null;180;180; ; ; ; ; ;180;en;out -- ;ham
sms-spam-collection/_ham_/5081.tsms;"""  problems   heart, b'   fight  .   &    fight    & win  battle. -vivekanand-  9t.. sd.. ";tsms;null;150;143; ; ; ; ; ;143;en; ;ham
sms-spam-collection/_ham_/4664.tsms;number  .  swimming?;tsms;null;31;31; ; ; ; ; ;31;en;yes -- ;ham
sms-spam-collection/_ham_/2287.tsms;     letters  .   copy        message  . speak ;tsms;null;102;102; ; ; ; ; ;102;en; ;ham
sms-spam-collection/_ham_/3670.tsms;yeah       jay     drugs;tsms;null;53;53; ; ; ; ; ;53;en;yeah -- over -- come -- ;ham
sms-spam-collection/_ham_/1806.tsms;god bless. good sleep  dear...  pray!;tsms;null;48;48; ; ; ; ; ;48;en;good -- ;ham
sms-spam-collection/_ham_/1890.tsms; gotta collect  car at 6 .;tsms;null;33;33; ; ; ; ; ;33;it; ;ham
sms-spam-collection/_ham_/4947.tsms;'  back home    ;tsms;null;41;41; ; ; ; ; ;41;en;so -- not -- ;ham
sms-spam-collection/_ham_/4512.tsms;sorry i missed you babe. i was up late and slept in. i hope you enjoy your driving lesson, boytoy. i miss you too ... *teasing kiss*;tsms;null;133;133; ; ; ; ; ;133;ht; ;ham
sms-spam-collection/_ham_/3894.tsms;  heard   week?;tsms;null;31;31; ; ; ; ; ;31;en;this -- ;ham
sms-spam-collection/_ham_/1100.tsms;    thing interesting.     good birthday?    wrking ?  started uni today.;tsms;null;107;107; ; ; ; ; ;107;en;when -- good -- ;ham
sms-spam-collection/_ham_/768.tsms;sorry, i'll call later;tsms;null;23;23; ; ; ; ; ;23;it; ;ham
sms-spam-collection/_ham_/5224.tsms;5 nights... nice  staying  port step liao... ;tsms;null;52;52; ; ; ; ; ;52;en;nice -- ;ham
sms-spam-collection/_ham_/945.tsms;   scores  sophas      secondary application    schools.      thinking  applying,   research  cost . contact joke ogunrinde,  school      expensive ;tsms;null;222;222; ; ; ; ; ;222;en; ;ham
sms-spam-collection/_ham_/952.tsms;shb   lor... thanx...;tsms;null;25;25; ; ; ; ; ;25;en;okay -- ;ham
sms-spam-collection/_ham_/557.tsms; lunch:)you    online??;tsms;null;41;41; ; ; ; ; ;41;en;why -- not -- ;ham
sms-spam-collection/_ham_/3248.tsms;* you gonna ring this weekend or wot?;tsms;null;38;38; ; ; ; ; ;38;af; ;ham
sms-spam-collection/_ham_/1534.tsms;horrible bf...    hungry...;tsms;null;33;33; ; ; ; ; ;33;en;now -- ;ham
sms-spam-collection/_ham_/3661.tsms;  reach  home  <#> minutes ;tsms;null;44;37; ; ; ; ; ;37;en; ;ham
sms-spam-collection/_ham_/3949.tsms;    '   possibility     pub .;tsms;null;72;72; ; ; ; ; ;72;en;like -- later -- ;ham
sms-spam-collection/_ham_/4785.tsms;         -   !;tsms;null;52;52; ; ; ; ; ;52;en;way -- not -- indeed -- ;ham
sms-spam-collection/_ham_/1481.tsms;have you always been saying welp?;tsms;null;34;34; ; ; ; ; ;34;ht; ;ham
sms-spam-collection/_ham_/3961.tsms;  lanre fakeye' eckankar details   mail box;tsms;null;55;55; ; ; ; ; ;55;en; ;ham
sms-spam-collection/_ham_/4044.tsms;  literally  bed       <#> hours ;tsms;null;66;59; ; ; ; ; ;59;en;like -- ;ham
sms-spam-collection/_ham_/1420.tsms;"""speak    feel  words     silence..."" good mrng";tsms;null;81;81; ; ; ;:-) ; ;77;en;when -- good -- ;ham
sms-spam-collection/_ham_/1958.tsms;   pain.   moves    side    6hrs   doctor.;tsms;null;88;88; ; ; ; ; ;88;en;see -- ;ham
sms-spam-collection/_ham_/1028.tsms;       asleep? :;tsms;null;44;44; ; ; ; ; ;44;en;not -- ;ham
sms-spam-collection/_ham_/1418.tsms; wonder...    rem   silver car...   thk    black one...;tsms;null;81;81; ; ; ; ; ;81;en;saw -- don't -- ;ham
sms-spam-collection/_ham_/497.tsms;nope...        monday...   replied  late;tsms;null;68;68; ; ; ; ; ;68;en;sorry -- so -- ;ham
sms-spam-collection/_ham_/1228.tsms; ü'll  submitting  project tomorrow ?;tsms;null;43;43; ; ; ; ; ;43;en;so -- right -- ;ham
sms-spam-collection/_ham_/965.tsms;    buzy;tsms;null;23;23; ; ; ; ; ;23;en;this -- ;ham
sms-spam-collection/_ham_/2492.tsms; , !   excused.;tsms;null;43;43; ; ; ; ; ;43;en;greetings -- ;ham
sms-spam-collection/_ham_/3567.tsms; ok..   home  vl nice  meet    chat..;tsms;null;60;60; ; ; ; ; ;60;en;nice -- come -- ;ham
sms-spam-collection/_ham_/369.tsms; uniform?   ?;tsms;null;27;27; ; ; ; ; ;27;en;what -- ;ham
sms-spam-collection/_ham_/4880.tsms;yeah  open chat  click friend lists.  make  list. easy  pie;tsms;null;76;76; ; ; ; ; ;76;en;yeah -- click -- ;ham
sms-spam-collection/_ham_/4497.tsms; case  wake  wondering   ,  forgot     care    grandma today,      parade;tsms;null;136;136; ; ; ; ; ;136;en;take care -- ;ham
sms-spam-collection/_ham_/2852.tsms;    wipro interview today?;tsms;null;40;40; ; ; ; ; ;40;en; ;ham
sms-spam-collection/_ham_/2673.tsms;super msg da:)nalla timing.;tsms;null;28;28; ; ; ; ; ;28;id; ;ham
sms-spam-collection/_ham_/550.tsms; give  5 minutes     .    you'reply  alibi.   cutting  hair   time.;tsms;null;102;102; ; ; ; ; ;102;en;way -- time -- see -- okay -- ;ham
sms-spam-collection/_ham_/1747.tsms; denial  normal  account details..    mom  send . mom    reach .;tsms;null;87;87; ; ; ; ; ;87;en;out -- now -- ;ham
sms-spam-collection/_ham_/5479.tsms; today-sunday..sunday  holiday..  work..;tsms;null;51;51; ; ; ; ; ;51;en;what -- so -- ;ham
sms-spam-collection/_ham_/2614.tsms;  sending  mental ability question..;tsms;null;50;50; ; ; ; ; ;50;en;this -- thanks -- ;ham
sms-spam-collection/_ham_/1770.tsms;ha...       thing.    television 2 watch.   thk   2  tonight    haf smth  mind...;tsms;null;124;124; ; ; ; ; ;124;en;same -- doing -- ;ham
sms-spam-collection/_ham_/765.tsms;"wishing    family merry """" mas  happy  year  advance..";tsms;null;74;74; ; ; ; ; ;74;en; ;ham
sms-spam-collection/_ham_/3995.tsms; love  cuddle!    hold    strong arms  now...;tsms;null;68;68; ; ; ; ; ;68;en;right -- ;ham
sms-spam-collection/_ham_/400.tsms;hmmm...k...    change  field quickly da:-)i    system administrator  network administrator..;tsms;null;115;115; ; ; ; ; ;115;en; ;ham
sms-spam-collection/_ham_/1321.tsms;  .   scream  moan  bed, princess?;tsms;null;58;58; ; ; ; ; ;58;en; ;ham
sms-spam-collection/_ham_/4538.tsms;    drink  water daily;tsms;null;43;43; ; ; ;:) ; ;40;en; ;ham
sms-spam-collection/_ham_/669.tsms;  good evening! talk   ;tsms;null;26;26; ; ; ; ; ;26;en;later -- good -- ;ham
sms-spam-collection/_ham_/3347.tsms;u'reply welcome... caught   broken english again...;tsms;null;55;55; ; ; ; ; ;55;en; ;ham
sms-spam-collection/_ham_/1450.tsms;say thanks2.;tsms;null;13;13; ; ; ; ; ;13;tl; ;ham
sms-spam-collection/_ham_/5518.tsms;yeah, ' referin  mei'  wat...  ass hole, waitin 4   treat,    rich liao... good, den     work  tomorrow onwards...;tsms;null;140;140; ; ; ; ; ;140;en;yeah -- so -- good -- don't -- ;ham
sms-spam-collection/_ham_/3086.tsms;in da car park;tsms;null;15;15; ; ; ; ; ;15;id; ;ham
sms-spam-collection/_ham_/4824.tsms; ;tsms;null;8;8; ; ; ;:-) :-) ; ;0;und; ;ham
sms-spam-collection/_ham_/3402.tsms; honey.   great day.;tsms;null;32;32; ; ; ; ; ;32;en;thanks -- great -- ;ham
sms-spam-collection/_ham_/3594.tsms;sorry, i'll call later;tsms;null;23;23; ; ; ; ; ;23;it; ;ham
sms-spam-collection/_ham_/486.tsms;  win    1 side  long time.;tsms;null;46;46; ; ; ; ; ;46;en;time -- really -- long time -- ;ham
sms-spam-collection/_ham_/3833.tsms;ok.;tsms;null;4;4; ; ; ; ; ;4;eu; ;ham
sms-spam-collection/_ham_/1482.tsms;'  guy, browsin  compulsory;tsms;null;33;33; ; ; ; ; ;33;en; ;ham
sms-spam-collection/_ham_/1671.tsms;lmao!nice 1;tsms;null;12;12; ; ; ; ; ;12;ro; ;ham
sms-spam-collection/_ham_/1330.tsms;               questions    mistake .;tsms;null;95;95; ; ; ; ; ;95;en;what -- this -- so -- out -- like -- don't -- come -- ;ham
sms-spam-collection/_ham_/4726.tsms;there'll   minor shindig   place  tonight,  interested?;tsms;null;71;71; ; ; ; ; ;71;en;later -- ;ham
sms-spam-collection/_ham_/1872.tsms;  supports ass  srt  .   play station 3  play  usb ;tsms;null;76;76; ; ; ; ; ;76;en;don't -- ;ham
sms-spam-collection/_ham_/2385.tsms;sorry, i'll call later;tsms;null;23;23; ; ; ; ; ;23;it; ;ham
sms-spam-collection/_ham_/3540.tsms; happen dear.   silent.   tensed;tsms;null;46;46; ; ; ; ; ;46;en;why -- what -- ;ham
sms-spam-collection/_ham_/986.tsms;carlos  he'll   miss   <#> minutes ;tsms;null;50;43; ; ; ; ; ;43;en; ;ham
sms-spam-collection/_ham_/23.tsms;aft  finish  lunch    str  lor. ard 3 smth lor.  finish  lunch ?;tsms;null;89;89; ; ; ; ; ;89;en; ;ham
sms-spam-collection/_ham_/2690.tsms;yeah , vikky vl  witin <#> minutes  il reply u.. ;tsms;null;57;51; ; ; ; ; ;51;en;yeah -- see -- okay -- ;ham
sms-spam-collection/_ham_/5411.tsms;    time   ;tsms;null;40;40; ; ; ;:) ; ;37;en;time -- there -- ;ham
sms-spam-collection/_ham_/112.tsms;going  dinner.msg you after.;tsms;null;32;32; ; ; ; ; ;32;da; ;ham
sms-spam-collection/_ham_/903.tsms;    phone battery  dead ?     ,  love  babe;tsms;null;78;78; ; ; ; ; ;78;en; ;ham
sms-spam-collection/_ham_/4548.tsms;hey mate. spoke   mag people. weâ€˜re .    deliver   end   month. deliver   24th sept. talk .;tsms;null;126;126; ; ; ; ; ;126;en;later -- hey -- end of -- ;ham
sms-spam-collection/_ham_/3695.tsms; instant message    time  finish tomorrow     spend  evening       vewy vewy lubly! love  xxx;tsms;null;129;129; ; ; ; ; ;129;en;what -- time -- sure -- okay -- not -- ;ham
sms-spam-collection/_ham_/4461.tsms;  wishing   great day. moji told    offer      speechless.  offer  easily    great lengths   behalf   stunning.  exam   friday.       touch . .;tsms;null;238;238; ; ; ; ; ;238;en;this -- sorry -- so -- great -- ;ham
